id_empresa,municipio,regiao,setor,cnae_grupo,porte,forma_juridica,ano_abertura,idade_anos,faturamento_anual,num_funcionarios,acesso_credito,participou_programa,exporta,nivel_inovacao,situacao_cadastral,sobreviveu_3anos
SC00805,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,ME,LTDA,2014,10,,3.0,1,1,0,8.0,Ativa,1
SC00806,São José,Grande Florianópolis,Agronegócio,01,MEI,MEI,2012,12,81000.0,1.0,1,0,0,5.0,Baixada,0
SC00807,Palhoça,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2021,3,81000.0,1.0,0,0,0,1.0,Suspensa,0
SC00808,Balneário Camboriú,Vale do Itajaí,Indústria Têxtil,13,ME,SLU,2010,14,320972.69,13.0,0,0,0,1.0,Ativa,1
SC00809,Itajaí,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2010,14,230218.56,1.0,0,1,0,5.0,Baixada,0
SC00810,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,EPP,SLU,2019,5,383300.01,,1,0,0,2.0,Ativa,1
SC00811,Criciúma,Sul,Construção Civil,41,ME,LTDA,2016,8,101585.93,7.0,0,0,0,4.0,Baixada,0
SC00812,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2014,10,60983.46,1.0,1,0,0,2.0,Ativa,1
SC00813,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00814,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2019,5,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00815,Brusque,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,1.0,0,0,0,2.0,Baixada,0
SC00816,Tubarão,Sul,Comércio Varejista,47,ME,LTDA,2022,2,360000.0,5.0,0,1,0,1.0,Ativa,1
SC00817,Criciúma,Sul,Serviços,74,ME,LTDA,2018,6,286122.38,3.0,0,0,0,2.0,Ativa,1
SC00818,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2017,7,46458.79,1.0,1,0,0,2.0,Ativa,1
SC00819,Joinville,Norte,Indústria Têxtil,13,ME,SLU,2012,12,360000.0,19.0,0,0,0,4.0,Ativa,1
SC00820,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2022,2,81000.0,1.0,1,0,0,4.0,Ativa,1
SC00821,Lages,Serra,Construção Civil,41,MEI,MEI,2018,6,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00822,Itajaí,Vale do Itajaí,Serviços,74,MEI,MEI,2022,2,81000.0,1.0,1,1,0,2.0,Ativa,1
SC00823,Jaraguá do Sul,Norte,Serviços,74,EPP,SLU,2019,5,360001.0,6.0,0,0,0,0.0,Ativa,1
SC00824,Blumenau,Vale do Itajaí,Indústria Metalmecânica,25,EPP,S/A,2022,2,1965264.68,25.0,0,0,0,5.0,Ativa,1
SC00825,Blumenau,Vale do Itajaí,Indústria Têxtil,13,EPP,LTDA,2023,1,967766.45,22.0,1,0,0,3.0,Ativa,1
SC00826,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2013,11,81000.0,1.0,1,0,0,2.0,Ativa,1
SC00827,Chapecó,Oeste,Comércio Varejista,47,EPP,LTDA,2010,14,443465.68,,0,0,0,2.0,Ativa,1
SC00828,Camboriú,Vale do Itajaí,Construção Civil,41,MEI,MEI,2019,5,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00829,Chapecó,Oeste,Comércio Varejista,47,ME,LTDA,2019,5,278124.85,8.0,1,0,0,5.0,Ativa,1
SC00830,Joinville,Norte,Serviços,74,ME,LTDA,2012,12,81001.0,4.0,1,0,0,1.0,Baixada,0
SC00831,Jaraguá do Sul,Norte,Indústria Têxtil,13,MEI,MEI,2013,11,81000.0,1.0,0,0,0,1.0,Ativa,1
SC00832,Tubarão,Sul,Serviços,74,MEI,MEI,2015,9,81000.0,1.0,1,0,0,3.0,Ativa,1
SC00833,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2017,7,81000.0,1.0,0,1,0,3.0,Ativa,1
SC00834,Lages,Serra,Construção Civil,41,EPP,LTDA,2011,13,1299184.31,7.0,1,0,0,,Ativa,1
SC00835,Joinville,Norte,Serviços,74,ME,LTDA,2017,7,183344.76,2.0,0,1,0,5.0,Ativa,1
SC00836,Blumenau,Vale do Itajaí,Saúde e Bem-estar,86,ME,LTDA,2022,2,115022.1,4.0,0,0,0,6.0,Ativa,1
SC00837,Lages,Serra,Construção Civil,41,MEI,MEI,2023,1,81000.0,1.0,0,1,0,3.0,Ativa,1
SC00838,Joinville,Norte,Comércio Varejista,47,ME,EI,2012,12,360000.0,4.0,1,1,0,2.0,Ativa,1
SC00839,Joinville,Norte,Serviços,74,MEI,MEI,2016,8,81000.0,1.0,0,0,0,1.0,Ativa,1
SC00840,Itajaí,Vale do Itajaí,Serviços,74,ME,LTDA,2023,1,,6.0,0,0,0,2.0,Ativa,1
SC00841,Florianópolis,Grande Florianópolis,Serviços,74,ME,EI,2020,4,130047.09,4.0,1,0,0,1.0,Ativa,1
SC00842,Brusque,Vale do Itajaí,Serviços,74,ME,LTDA,2014,10,81001.0,5.0,0,0,0,1.0,Ativa,1
SC00843,Joinville,Norte,Agronegócio,01,MEI,MEI,2021,3,81000.0,,1,1,0,6.0,Ativa,1
SC00844,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,SLU,2020,4,205173.04,6.0,0,0,0,4.0,Ativa,1
SC00845,Blumenau,Vale do Itajaí,Indústria Metalmecânica,25,MEI,MEI,2023,1,81000.0,1.0,0,0,0,5.0,Ativa,1
SC00846,Tubarão,Sul,Comércio Varejista,47,ME,SLU,2021,3,127899.59,4.0,0,0,0,4.0,Ativa,1
SC00847,Florianópolis,Grande Florianópolis,Serviços,74,EPP,LTDA,2013,11,360001.0,2.0,1,0,0,4.0,Ativa,1
SC00848,Palhoça,Grande Florianópolis,Indústria Têxtil,13,EPP,LTDA,2020,4,2932728.23,13.0,1,1,0,2.0,Ativa,1
SC00849,Joinville,Norte,Tecnologia da Informação,62,MEI,MEI,2017,7,81000.0,1.0,1,0,0,5.0,Baixada,0
SC00850,São José,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2019,5,337092.25,4.0,1,0,0,2.0,Ativa,1
SC00851,Blumenau,Vale do Itajaí,Serviços,74,Médio,LTDA,2017,7,,6.0,1,0,0,3.0,Baixada,0
SC00852,Joinville,Norte,Serviços,74,ME,EI,2014,10,200842.48,5.0,0,0,0,2.0,Ativa,1
SC00853,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2022,2,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00854,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2022,2,360000.0,3.0,1,0,0,1.0,Ativa,1
SC00855,Itajaí,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2016,8,133396.05,7.0,0,0,0,2.0,Ativa,1
SC00856,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,ME,LTDA,2014,10,360000.0,4.0,1,0,0,4.0,Ativa,1
SC00857,Joinville,Norte,Saúde e Bem-estar,86,MEI,MEI,2014,10,81000.0,1.0,1,0,0,5.0,Ativa,1
SC00858,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2021,3,81000.0,1.0,1,0,0,2.0,Ativa,1
SC00859,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2015,9,81000.0,1.0,0,0,0,1.0,Baixada,0
SC00860,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,ME,SLU,2019,5,227154.29,6.0,0,0,0,2.0,Ativa,1
SC00861,Lages,Serra,Serviços,74,MEI,MEI,2022,2,81000.0,,0,0,0,6.0,Ativa,1
SC00862,Jaraguá do Sul,Norte,Indústria Têxtil,13,EPP,SLU,2010,14,784508.18,9.0,0,0,0,5.0,Ativa,1
SC00863,São José,Grande Florianópolis,Comércio Varejista,47,EPP,LTDA,2023,1,1145586.01,4.0,1,0,0,2.0,Ativa,1
SC00864,Itajaí,Vale do Itajaí,Serviços,74,ME,EI,2015,9,209069.74,2.0,0,0,0,1.0,Suspensa,0
SC00865,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2021,3,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00866,Joinville,Norte,Alimentação e Hospedagem,56,Médio,LTDA,2011,13,4800001.0,6.0,1,1,0,4.0,Ativa,1
SC00867,Lages,Serra,Agronegócio,01,ME,LTDA,2019,5,81001.0,3.0,0,0,0,3.0,Ativa,1
SC00868,Blumenau,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2017,7,79318.86,1.0,1,0,0,0.0,Ativa,1
SC00869,Joinville,Norte,Construção Civil,41,MEI,MEI,2022,2,81000.0,1.0,1,0,0,1.0,Baixada,0
SC00870,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2012,12,81000.0,1.0,1,0,0,2.0,Ativa,1
SC00871,Joinville,Norte,Comércio Varejista,47,ME,LTDA,2021,3,360000.0,5.0,0,0,0,0.0,Baixada,0
SC00872,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,ME,LTDA,2013,11,269032.7,2.0,0,1,0,5.0,Ativa,1
SC00873,Joinville,Norte,Serviços,74,ME,SLU,2021,3,184403.06,3.0,0,1,0,1.0,Ativa,1
SC00874,São Bento do Sul,Norte,Comércio Varejista,47,EPP,S/A,2021,3,381945.88,3.0,1,0,0,3.0,Baixada,0
SC00875,Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2012,12,81000.0,,0,0,1,3.0,Baixada,0
SC00876,São José,Grande Florianópolis,Indústria Têxtil,13,EPP,LTDA,2010,14,360001.0,11.0,0,1,0,5.0,Ativa,1
SC00877,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,EPP,SLU,2023,1,360001.0,7.0,0,0,0,4.0,Ativa,1
SC00878,Tubarão,Sul,Alimentação e Hospedagem,56,ME,LTDA,2012,12,191563.72,0.0,0,1,0,5.0,Baixada,0
SC00879,Lages,Serra,Serviços,74,MEI,MEI,2023,1,34490.59,1.0,0,0,0,3.0,Baixada,0
SC00880,São Bento do Sul,Norte,Construção Civil,41,Médio,LTDA,2011,13,6857387.11,,1,0,0,0.0,Ativa,1
SC00881,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2022,2,254216.3,4.0,1,1,0,4.0,Ativa,1
SC00882,Blumenau,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,0,0,0,5.0,Suspensa,0
SC00883,Chapecó,Oeste,Agronegócio,01,MEI,MEI,2021,3,81000.0,1.0,0,0,0,2.0,Suspensa,0
SC00884,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2013,11,81000.0,1.0,0,1,0,2.0,Baixada,0
SC00885,Joinville,Norte,Construção Civil,41,ME,LTDA,2018,6,360000.0,11.0,0,1,0,3.0,Ativa,1
SC00886,Lages,Serra,Serviços,74,ME,LTDA,2013,11,116983.93,3.0,0,0,0,3.0,Ativa,1
SC00887,Chapecó,Oeste,Tecnologia da Informação,62,ME,LTDA,2016,8,,3.0,0,0,0,7.0,Baixada,0
SC00888,Criciúma,Sul,Indústria Metalmecânica,25,MEI,MEI,2021,3,81000.0,1.0,1,0,0,5.0,Ativa,1
SC00889,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2013,11,81000.0,1.0,1,0,0,0.0,Ativa,1
SC00890,São Bento do Sul,Norte,Construção Civil,41,MEI,MEI,2016,8,81000.0,1.0,1,1,0,2.0,Ativa,1
SC00891,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2017,7,81000.0,1.0,0,0,0,3.0,Ativa,1
SC00892,Blumenau,Vale do Itajaí,Construção Civil,41,ME,SLU,2023,1,177440.97,2.0,0,0,0,3.0,Ativa,1
SC00893,Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,0,0,0,3.0,Baixada,0
SC00894,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,EI,2018,6,238398.81,1.0,0,0,0,2.0,Ativa,1
SC00895,São José,Grande Florianópolis,Serviços,74,ME,LTDA,2012,12,81001.0,2.0,1,0,0,4.0,Baixada,0
SC00896,Palhoça,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2018,6,81000.0,1.0,1,1,0,1.0,Baixada,0
SC00897,Itajaí,Vale do Itajaí,Agronegócio,01,MEI,MEI,2014,10,81000.0,1.0,0,0,0,3.0,Ativa,1
SC00898,Palhoça,Grande Florianópolis,Alimentação e Hospedagem,56,ME,EI,2011,13,360000.0,8.0,0,0,0,3.0,Ativa,1
SC00899,Joinville,Norte,Alimentação e Hospedagem,56,ME,EI,2010,14,179022.81,7.0,1,0,0,4.0,Baixada,0
SC00900,Itajaí,Vale do Itajaí,Serviços,74,ME,EI,2020,4,309275.27,4.0,0,0,0,2.0,Baixada,0
SC00901,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,ME,LTDA,2021,3,360000.0,10.0,0,0,0,3.0,Baixada,0
SC00902,Florianópolis,Grande Florianópolis,Comércio Varejista,47,EPP,LTDA,2011,13,360001.0,6.0,1,0,0,3.0,Baixada,0
SC00903,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2010,14,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00904,Blumenau,Vale do Itajaí,Serviços,74,ME,LTDA,2022,2,323514.24,2.0,1,0,0,3.0,Ativa,1
SC00905,Itajaí,Vale do Itajaí,Construção Civil,41,ME,LTDA,2013,11,360000.0,10.0,0,0,0,1.0,Ativa,1
SC00906,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2019,5,81000.0,1.0,1,0,0,1.0,Ativa,1
SC00907,Tubarão,Sul,Tecnologia da Informação,62,ME,SLU,2021,3,340525.88,6.0,0,1,0,6.0,Ativa,1
SC00908,Blumenau,Vale do Itajaí,Agronegócio,01,Grande,S/A,2011,13,735551888.15,3.0,1,1,0,1.0,Ativa,1
SC00909,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2016,8,81000.0,1.0,1,1,0,5.0,Ativa,1
SC00910,Criciúma,Sul,Tecnologia da Informação,62,MEI,MEI,2022,2,81000.0,1.0,1,0,1,5.0,Ativa,1
SC00911,Chapecó,Oeste,Serviços,74,MEI,MEI,2020,4,81000.0,1.0,1,0,0,4.0,Ativa,1
SC00912,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,1,0,0,2.0,Ativa,1
SC00913,Brusque,Vale do Itajaí,Construção Civil,41,ME,EI,2010,14,360000.0,6.0,0,0,0,4.0,Ativa,1
SC00914,Chapecó,Oeste,Alimentação e Hospedagem,56,MEI,MEI,2018,6,81000.0,1.0,0,0,0,2.0,Suspensa,0
SC00915,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2017,7,81000.0,1.0,0,0,0,3.0,Baixada,0
SC00916,Lages,Serra,Serviços,74,MEI,MEI,2016,8,81000.0,,0,0,0,2.0,Ativa,1
SC00917,Blumenau,Vale do Itajaí,Tecnologia da Informação,62,ME,SLU,2014,10,360000.0,4.0,0,0,0,5.0,Baixada,0
SC00918,Joinville,Norte,Construção Civil,41,MEI,MEI,2010,14,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00919,Joinville,Norte,Construção Civil,41,EPP,LTDA,2019,5,479407.45,10.0,0,0,0,4.0,Ativa,1
SC00920,Balneário Camboriú,Vale do Itajaí,Tecnologia da Informação,62,MEI,MEI,2021,3,81000.0,1.0,0,0,0,7.0,Ativa,1
SC00921,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2019,5,81000.0,1.0,0,0,0,5.0,Ativa,1
SC00922,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,0,1,0,3.0,Ativa,1
SC00923,Tubarão,Sul,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,0,0,1,4.0,Ativa,1
SC00924,Criciúma,Sul,Construção Civil,41,MEI,MEI,2019,5,81000.0,1.0,0,1,0,2.0,Ativa,1
SC00925,Jaraguá do Sul,Norte,Serviços,74,MEI,MEI,2012,12,81000.0,1.0,0,1,0,6.0,Ativa,1
SC00926,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2015,9,81000.0,,0,0,0,2.0,Baixada,0
SC00927,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Baixada,0
SC00928,São José,Grande Florianópolis,Indústria Têxtil,13,Médio,LTDA,2010,14,4800001.0,9.0,1,0,0,2.0,Baixada,0
SC00929,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,ME,SLU,2014,10,360000.0,7.0,0,0,0,4.0,Ativa,1
SC00930,Chapecó,Oeste,Indústria Têxtil,13,MEI,MEI,2019,5,81000.0,1.0,0,0,0,5.0,Ativa,1
SC00931,Criciúma,Sul,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,,0,1,0,4.0,Ativa,1
SC00932,Itajaí,Vale do Itajaí,Alimentação e Hospedagem,56,ME,SLU,2016,8,360000.0,5.0,0,0,0,0.0,Suspensa,0
SC00933,Chapecó,Oeste,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,0.0,0,0,0,2.0,Ativa,1
SC00934,Jaraguá do Sul,Norte,Construção Civil,41,MEI,MEI,2023,1,81000.0,1.0,0,0,0,1.0,Ativa,1
SC00935,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2019,5,81000.0,1.0,0,1,0,4.0,Baixada,0
SC00936,Blumenau,Vale do Itajaí,Indústria Têxtil,13,ME,LTDA,2011,13,360000.0,11.0,0,0,0,1.0,Ativa,1
SC00937,Itajaí,Vale do Itajaí,Indústria Metalmecânica,25,MEI,MEI,2011,13,81000.0,1.0,0,0,0,6.0,Ativa,1
SC00938,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,ME,LTDA,2016,8,137830.45,3.0,0,0,0,5.0,Baixada,0
SC00939,Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2012,12,360000.0,6.0,0,0,0,2.0,Ativa,1
SC00940,Joinville,Norte,Indústria Metalmecânica,25,MEI,MEI,2019,5,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00941,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2018,6,81000.0,1.0,1,0,0,2.0,Suspensa,0
SC00942,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2017,7,81000.0,1.0,0,1,0,0.0,Ativa,1
SC00943,Joinville,Norte,Tecnologia da Informação,62,MEI,MEI,2017,7,81000.0,1.0,0,0,0,8.0,Ativa,1
SC00944,Joinville,Norte,Indústria Têxtil,13,Médio,S/A,2011,13,7223611.97,9.0,1,0,0,4.0,Suspensa,0
SC00945,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2015,9,81000.0,1.0,1,0,0,4.0,Ativa,1
SC00946,Criciúma,Sul,Alimentação e Hospedagem,56,MEI,MEI,2013,11,81000.0,1.0,0,0,0,3.0,Suspensa,0
SC00947,Brusque,Vale do Itajaí,Indústria Têxtil,13,ME,LTDA,2015,9,360000.0,11.0,0,0,0,5.0,Baixada,0
SC00948,Lages,Serra,Indústria Têxtil,13,MEI,MEI,2018,6,81000.0,1.0,0,0,1,3.0,Ativa,1
SC00949,Chapecó,Oeste,Comércio Varejista,47,ME,LTDA,2022,2,360000.0,2.0,0,1,1,0.0,Ativa,1
SC00950,Brusque,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2018,6,81000.0,1.0,0,0,0,6.0,Ativa,1
SC00951,Camboriú,Vale do Itajaí,Tecnologia da Informação,62,MEI,MEI,2021,3,81000.0,1.0,0,0,0,8.0,Baixada,0
SC00952,Brusque,Vale do Itajaí,Alimentação e Hospedagem,56,EPP,LTDA,2020,4,1858798.67,3.0,0,0,0,3.0,Ativa,1
SC00953,Jaraguá do Sul,Norte,Comércio Varejista,47,ME,EI,2013,11,297662.59,2.0,0,0,0,3.0,Ativa,1
SC00954,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,1,0,0,2.0,Baixada,0
SC00955,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2020,4,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00956,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2022,2,81000.0,1.0,0,0,0,1.0,Ativa,1
SC00957,Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00958,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2015,9,81000.0,1.0,0,1,0,3.0,Ativa,1
SC00959,Blumenau,Vale do Itajaí,Indústria Metalmecânica,25,ME,LTDA,2013,11,360000.0,,0,1,0,4.0,Baixada,0
SC00960,Criciúma,Sul,Serviços,74,ME,LTDA,2020,4,81001.0,4.0,0,0,0,2.0,Ativa,1
SC00961,Lages,Serra,Comércio Varejista,47,ME,LTDA,2011,13,360000.0,6.0,0,1,0,2.0,Ativa,1
SC00962,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,Grande,LTDA,2012,12,300000001.0,9.0,0,0,1,2.0,Ativa,1
SC00963,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,0,0,5.0,Ativa,1
SC00964,Balneário Camboriú,Vale do Itajaí,Saúde e Bem-estar,86,MEI,MEI,2019,5,74004.69,1.0,0,0,0,5.0,Ativa,1
SC00965,Tubarão,Sul,Comércio Varejista,47,MEI,MEI,2020,4,81000.0,1.0,1,0,0,2.0,Ativa,1
SC00966,Chapecó,Oeste,Saúde e Bem-estar,86,MEI,MEI,2018,6,81000.0,1.0,0,0,0,5.0,Ativa,1
SC00967,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2017,7,360000.0,6.0,0,0,0,2.0,Baixada,0
SC00968,Brusque,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2021,3,81000.0,1.0,0,0,0,1.0,Ativa,1
SC00969,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2012,12,120926.6,5.0,0,0,0,3.0,Ativa,1
SC00970,Joinville,Norte,Agronegócio,01,MEI,MEI,2019,5,81000.0,1.0,0,0,0,5.0,Ativa,1
SC00971,Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2023,1,81000.0,1.0,0,0,1,2.0,Ativa,1
SC00972,Joinville,Norte,Comércio Varejista,47,Médio,LTDA,2016,8,4800001.0,9.0,1,0,0,4.0,Baixada,0
SC00973,Jaraguá do Sul,Norte,Tecnologia da Informação,62,MEI,MEI,2021,3,81000.0,1.0,0,0,0,10.0,Ativa,1
SC00974,São Bento do Sul,Norte,Construção Civil,41,ME,EI,2014,10,360000.0,9.0,0,0,0,5.0,Baixada,0
SC00975,Joinville,Norte,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,1,0,0,3.0,Ativa,1
SC00976,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2017,7,81000.0,1.0,1,0,0,3.0,Baixada,0
SC00977,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2013,11,81000.0,1.0,0,0,0,4.0,Baixada,0
SC00978,Tubarão,Sul,Serviços,74,MEI,MEI,2013,11,81000.0,1.0,0,0,0,4.0,Ativa,1
SC00979,Florianópolis,Grande Florianópolis,Agronegócio,01,ME,LTDA,2015,9,360000.0,6.0,0,0,1,5.0,Ativa,1
SC00980,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2011,13,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00981,Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2012,12,81000.0,1.0,0,0,0,2.0,Ativa,1
SC00982,Jaraguá do Sul,Norte,Serviços,74,ME,SLU,2018,6,163910.11,3.0,0,0,0,1.0,Ativa,1
SC00983,Florianópolis,Grande Florianópolis,Agronegócio,01,MEI,MEI,2020,4,81000.0,0.0,0,0,0,5.0,Ativa,1
SC00984,Joinville,Norte,Comércio Varejista,47,ME,LTDA,2020,4,360000.0,7.0,0,0,0,1.0,Suspensa,0
SC00985,Chapecó,Oeste,Indústria Têxtil,13,MEI,MEI,2020,4,81000.0,1.0,0,1,0,3.0,Ativa,1
SC00986,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,ME,EI,2013,11,360000.0,12.0,0,1,0,4.0,Ativa,1
SC00987,Chapecó,Oeste,Serviços,74,MEI,MEI,2018,6,81000.0,1.0,0,0,0,3.0,Ativa,1
SC00988,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2022,2,81000.0,1.0,0,0,0,1.0,Ativa,1
SC00989,Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2012,12,81000.0,1.0,0,0,0,2.0,Baixada,0
SC00990,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2012,12,81000.0,1.0,0,0,0,3.0,Ativa,1
SC00991,Blumenau,Vale do Itajaí,Serviços,74,EPP,LTDA,2017,7,1100618.48,2.0,1,0,0,4.0,Ativa,1
SC00992,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2013,11,,1.0,0,0,0,3.0,Baixada,0
SC00993,Camboriú,Vale do Itajaí,Alimentação e Hospedagem,56,MEI,MEI,2013,11,,1.0,1,0,0,4.0,Ativa,1
SC00994,Palhoça,Grande Florianópolis,Construção Civil,41,ME,LTDA,2017,7,360000.0,6.0,0,0,0,2.0,Ativa,1
SC00995,Palhoça,Grande Florianópolis,Comércio Varejista,47,ME,EI,2018,6,360000.0,3.0,0,0,0,2.0,Ativa,1
SC00996,Blumenau,Vale do Itajaí,Construção Civil,41,EPP,S/A,2013,11,360001.0,6.0,1,0,0,3.0,Ativa,1
SC00997,Itajaí,Vale do Itajaí,Serviços,74,Grande,LTDA,2020,4,586056660.1,0.0,1,0,0,3.0,Ativa,1
SC00998,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2017,7,81000.0,1.0,0,0,0,1.0,Baixada,0
SC00999,Jaraguá do Sul,Norte,Serviços,74,MEI,MEI,2018,6,81000.0,1.0,0,1,0,3.0,Ativa,1
SC01000,Lages,Serra,Indústria Metalmecânica,25,MEI,MEI,2011,13,81000.0,1.0,0,0,0,4.0,Ativa,1
SC01001,Chapecó,Oeste,Serviços,74,Grande,S/A,2013,11,,7.0,1,0,1,2.0,Ativa,1
SC01002,Itajaí,Vale do Itajaí,Construção Civil,41,ME,EI,2011,13,360000.0,7.0,0,0,0,,Baixada,0
SC01003,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,MEI,MEI,2013,11,81000.0,1.0,0,0,0,4.0,Ativa,1
SC01004,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,ME,EI,2011,13,360000.0,6.0,0,1,0,4.0,Baixada,0
SC01005,Chapecó,Oeste,Tecnologia da Informação,62,EPP,LTDA,2017,7,714049.53,1.0,0,1,1,6.0,Baixada,0
SC01006,Palhoça,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2012,12,81000.0,1.0,0,0,0,2.0,Suspensa,0
SC01007,Chapecó,Oeste,Indústria Metalmecânica,25,EPP,LTDA,2016,8,1078253.67,22.0,1,0,0,3.0,Ativa,1
SC01008,Chapecó,Oeste,Serviços,74,MEI,MEI,2022,2,81000.0,0.0,0,0,0,5.0,Ativa,1
